head,winner,loser,worker_id,rt,Center,Left,Right,Answer,sampleAlg,sampleSet
22,27,35,80900,1544,CFD-WF-020-023-HO,CFD-WM-023-004-HO,CFD-WM-038-018-F,CFD-WM-023-004-HO,random,train
24,32,18,80900,1402,CFD-WF-026-008-A,CFD-WF-001-009-HO,CFD-WM-033-053-F,CFD-WM-033-053-F,random,test
30,31,33,80900,1431,CFD-WM-033-007-HO,CFD-WM-033-014-A,CFD-WM-038-005-HO,CFD-WM-033-014-A,random,train
3,0,2,80900,2347,CFD-BF-005-005-HO,CFD-BF-002-004-HO,CFD-BF-002-022-F,CFD-BF-002-004-HO,random,train
7,28,22,80900,1452,CFD-BF-050-012-A,CFD-WM-023-012-A,CFD-WF-020-023-HO,CFD-WM-023-012-A,random,test
24,24,33,80900,1032,CFD-WF-026-008-A,CFD-WF-026-008-A,CFD-WM-038-005-HO,CFD-WF-026-008-A,check,NA
29,13,8,80900,1600,CFD-WM-023-015-F,CFD-BF-050-036-F,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
25,35,11,80900,1610,CFD-WF-026-017-HO,CFD-WM-038-018-F,CFD-BM-002-016-A,CFD-WM-038-018-F,random,train
23,20,7,80900,1659,CFD-WF-020-027-F,CFD-BF-050-012-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
19,5,10,80900,1682,CFD-WF-001-016-A,CFD-BF-005-022-F,CFD-BM-002-007-HO,CFD-BF-005-022-F,random,train
11,14,3,80900,1748,CFD-BM-002-016-A,CFD-BM-009-009-F,CFD-BF-005-005-HO,CFD-BM-009-009-F,random,train
27,12,15,80900,1376,CFD-WM-023-004-HO,CFD-BM-009-003-HO,CFD-BM-038-007-HO,CFD-BM-009-003-HO,random,train
17,19,18,80900,1321,CFD-BM-038-038-A,CFD-WF-001-009-HO,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
32,21,4,80900,1749,CFD-WM-033-053-F,CFD-BF-005-020-A,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
11,16,20,80900,1648,CFD-BM-002-016-A,CFD-BM-038-017-F,CFD-WF-001-027-F,CFD-BM-038-017-F,random,train
14,13,33,80900,989,CFD-BM-009-009-F,CFD-WM-038-005-HO,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
1,13,6,80900,1554,CFD-BF-002-018-A,CFD-BF-050-004-HO,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
9,24,19,80900,1303,CFD-BM-002-002-F,CFD-WF-026-008-A,CFD-WF-001-016-A,CFD-WF-026-008-A,random,train
33,8,7,80900,1942,CFD-WM-038-005-HO,CFD-BF-050-012-A,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
24,7,5,80900,2406,CFD-WF-026-008-A,CFD-BF-050-012-A,CFD-BF-005-022-F,CFD-BF-050-012-A,random,train
34,1,12,80900,1345,CFD-WM-038-011-A,CFD-BM-009-003-HO,CFD-BF-002-018-A,CFD-BF-002-018-A,random,train
27,30,8,80900,1382,CFD-WM-023-004-HO,CFD-BF-050-036-F,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,test
15,10,21,80900,1048,CFD-BM-038-007-HO,CFD-WF-020-012-A,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,train
12,3,13,80900,1827,CFD-BM-009-003-HO,CFD-BM-009-008-A,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
28,31,30,80900,1207,CFD-WM-023-012-A,CFD-WM-033-007-HO,CFD-WM-033-014-A,CFD-WM-033-014-A,random,train
9,11,8,80900,1258,CFD-BM-002-002-F,CFD-BM-002-016-A,CFD-BF-050-036-F,CFD-BM-002-016-A,random,train
10,15,27,80900,1192,CFD-BM-002-007-HO,CFD-BM-038-007-HO,CFD-WM-023-004-HO,CFD-BM-038-007-HO,random,train
17,20,18,80900,1520,CFD-BM-038-038-A,CFD-WF-001-027-F,CFD-WF-001-009-HO,CFD-WF-001-027-F,random,train
16,8,9,80900,3216,CFD-BM-038-017-F,CFD-BF-050-036-F,CFD-BM-002-002-F,CFD-BF-050-036-F,random,train
10,33,35,80900,1177,CFD-BM-002-007-HO,CFD-WM-038-018-F,CFD-WM-038-005-HO,CFD-WM-038-005-HO,random,train
12,3,23,80900,1569,CFD-BM-009-003-HO,CFD-WF-020-027-F,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
4,17,11,80900,1022,CFD-BF-005-020-A,CFD-BM-038-038-A,CFD-BM-002-016-A,CFD-BM-038-038-A,random,train
1,2,18,80900,1844,CFD-BF-002-018-A,CFD-WF-001-009-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
4,24,28,80900,1028,CFD-BF-005-020-A,CFD-WM-023-012-A,CFD-WF-026-008-A,CFD-WF-026-008-A,random,test
13,19,9,80900,1153,CFD-BM-009-008-A,CFD-WF-001-016-A,CFD-BM-002-002-F,CFD-WF-001-016-A,random,test
1,35,12,80900,1287,CFD-BF-002-018-A,CFD-WM-038-018-F,CFD-BM-009-003-HO,CFD-WM-038-018-F,random,train
25,11,23,80900,1111,CFD-WF-026-017-HO,CFD-WF-020-027-F,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
16,35,32,80900,1133,CFD-BM-038-017-F,CFD-WM-033-053-F,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
26,2,6,80900,1704,CFD-WF-026-024-F,CFD-BF-050-004-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
0,27,20,80900,1849,CFD-BF-002-004-HO,CFD-WM-023-004-HO,CFD-WF-001-027-F,CFD-WM-023-004-HO,random,train
34,13,12,80900,1149,CFD-WM-038-011-A,CFD-BM-009-003-HO,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
2,8,30,80900,2607,CFD-BF-002-022-F,CFD-BF-050-036-F,CFD-WM-033-007-HO,CFD-BF-050-036-F,random,train
12,15,23,80900,1552,CFD-BM-009-003-HO,CFD-WF-020-027-F,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
7,34,9,80900,1294,CFD-BF-050-012-A,CFD-BM-002-002-F,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
6,7,13,80900,1588,CFD-BF-050-004-HO,CFD-BF-050-012-A,CFD-BM-009-008-A,CFD-BF-050-012-A,random,test
34,21,20,80900,998,CFD-WM-038-011-A,CFD-WF-001-027-F,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
1,14,10,80900,1137,CFD-BF-002-018-A,CFD-BM-002-007-HO,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
14,35,7,80900,1875,CFD-BM-009-009-F,CFD-BF-050-012-A,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
32,34,13,80900,1204,CFD-WM-033-053-F,CFD-WM-038-011-A,CFD-BM-009-008-A,CFD-WM-038-011-A,random,train
19,26,23,80900,1376,CFD-WF-001-016-A,CFD-WF-020-027-F,CFD-WF-026-024-F,CFD-WF-026-024-F,random,train
15,1,18,80900,1205,CFD-BM-038-007-HO,CFD-BF-002-018-A,CFD-WF-001-009-HO,CFD-BF-002-018-A,random,train
6,9,29,80900,2791,CFD-BF-050-004-HO,CFD-BM-002-002-F,CFD-WM-023-015-F,CFD-BM-002-002-F,random,train
2,16,34,80900,1423,CFD-BF-002-022-F,CFD-WM-038-011-A,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
12,25,13,80900,2300,CFD-BM-009-003-HO,CFD-WF-026-017-HO,CFD-BM-009-008-A,CFD-WF-026-017-HO,random,train
13,3,9,80900,1737,CFD-BM-009-008-A,CFD-BF-005-005-HO,CFD-BM-002-002-F,CFD-BF-005-005-HO,random,train
11,11,22,80900,1463,CFD-BM-002-016-A,CFD-WF-020-023-HO,CFD-BM-002-016-A,CFD-BM-002-016-A,check,NA
5,32,10,80900,2210,CFD-BF-005-022-F,CFD-WM-033-053-F,CFD-BM-002-007-HO,CFD-WM-033-053-F,random,train
11,6,0,80900,1594,CFD-BM-002-016-A,CFD-BF-050-004-HO,CFD-BF-002-004-HO,CFD-BF-050-004-HO,random,train
7,35,18,80900,4157,CFD-BF-050-012-A,CFD-WM-038-018-F,CFD-WF-001-009-HO,CFD-WM-038-018-F,random,test
8,32,24,80900,4487,CFD-BF-050-036-F,CFD-WM-033-053-F,CFD-WF-026-008-A,CFD-WM-033-053-F,random,train
7,16,18,80900,1689,CFD-BF-050-012-A,CFD-BM-038-017-F,CFD-WF-001-009-HO,CFD-BM-038-017-F,random,train
20,20,11,80900,996,CFD-WF-001-027-F,CFD-WF-001-027-F,CFD-BM-002-016-A,CFD-WF-001-027-F,check,NA
16,20,17,80900,1865,CFD-BM-038-017-F,CFD-WF-001-027-F,CFD-BM-038-038-A,CFD-WF-001-027-F,random,train
34,35,1,80900,939,CFD-WM-038-011-A,CFD-BF-002-018-A,CFD-WM-038-018-F,CFD-WM-038-018-F,random,test
18,18,35,80900,991,CFD-WF-001-009-HO,CFD-WF-001-009-HO,CFD-WM-038-018-F,CFD-WF-001-009-HO,check,NA
16,20,30,80900,2291,CFD-BM-038-017-F,CFD-WF-001-027-F,CFD-WM-033-007-HO,CFD-WF-001-027-F,random,test
13,13,3,80900,916,CFD-BM-009-008-A,CFD-BM-009-008-A,CFD-BF-005-005-HO,CFD-BM-009-008-A,check,NA
4,8,16,80900,3400,CFD-BF-005-020-A,CFD-BF-050-036-F,CFD-BM-038-017-F,CFD-BF-050-036-F,random,test
29,20,21,80900,1222,CFD-WM-023-015-F,CFD-WF-020-012-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
9,18,7,80900,1576,CFD-BM-002-002-F,CFD-BF-050-012-A,CFD-WF-001-009-HO,CFD-WF-001-009-HO,random,train
23,30,27,80900,2660,CFD-WF-020-027-F,CFD-WM-033-007-HO,CFD-WM-023-004-HO,CFD-WM-033-007-HO,random,train
18,19,35,80900,2273,CFD-WF-001-009-HO,CFD-WM-038-018-F,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
10,32,34,80900,2171,CFD-BM-002-007-HO,CFD-WM-033-053-F,CFD-WM-038-011-A,CFD-WM-033-053-F,random,train
32,26,34,80900,1898,CFD-WM-033-053-F,CFD-WM-038-011-A,CFD-WF-026-024-F,CFD-WF-026-024-F,random,train
15,16,4,80900,1778,CFD-BM-038-007-HO,CFD-BF-005-020-A,CFD-BM-038-017-F,CFD-BM-038-017-F,random,test
3,14,17,80900,1984,CFD-BF-005-005-HO,CFD-BM-009-009-F,CFD-BM-038-038-A,CFD-BM-009-009-F,random,train
7,15,30,80900,1528,CFD-BF-050-012-A,CFD-WM-033-007-HO,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
34,28,29,80900,1583,CFD-WM-038-011-A,CFD-WM-023-012-A,CFD-WM-023-015-F,CFD-WM-023-012-A,random,train
26,4,18,80900,1486,CFD-WF-026-024-F,CFD-WF-001-009-HO,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
0,0,23,80900,1487,CFD-BF-002-004-HO,CFD-WF-020-027-F,CFD-BF-002-004-HO,CFD-BF-002-004-HO,check,NA
21,22,25,80900,1410,CFD-WF-020-012-A,CFD-WF-020-023-HO,CFD-WF-026-017-HO,CFD-WF-020-023-HO,random,train
24,13,8,80900,2003,CFD-WF-026-008-A,CFD-BF-050-036-F,CFD-BM-009-008-A,CFD-BM-009-008-A,random,test
17,16,23,80900,3522,CFD-BM-038-038-A,CFD-WF-020-027-F,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
35,16,27,80900,1800,CFD-WM-038-018-F,CFD-WM-023-004-HO,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
7,18,33,80900,3079,CFD-BF-050-012-A,CFD-WF-001-009-HO,CFD-WM-038-005-HO,CFD-WF-001-009-HO,random,train
9,30,31,80900,1324,CFD-BM-002-002-F,CFD-WM-033-007-HO,CFD-WM-033-014-A,CFD-WM-033-007-HO,random,test
30,6,14,80900,1429,CFD-WM-033-007-HO,CFD-BF-050-004-HO,CFD-BM-009-009-F,CFD-BF-050-004-HO,random,train
1,26,32,80900,2589,CFD-BF-002-018-A,CFD-WM-033-053-F,CFD-WF-026-024-F,CFD-WF-026-024-F,random,test
21,13,6,80900,2332,CFD-WF-020-012-A,CFD-BF-050-004-HO,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
2,30,28,80900,2404,CFD-BF-002-022-F,CFD-WM-023-012-A,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,train
4,16,12,80900,1832,CFD-BF-005-020-A,CFD-BM-038-017-F,CFD-BM-009-003-HO,CFD-BM-038-017-F,random,train
20,12,31,80900,1992,CFD-WF-001-027-F,CFD-BM-009-003-HO,CFD-WM-033-014-A,CFD-BM-009-003-HO,random,test
4,15,6,80900,1528,CFD-BF-005-020-A,CFD-BF-050-004-HO,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
23,12,28,80900,1742,CFD-WF-020-027-F,CFD-WM-023-012-A,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
17,19,34,80900,1061,CFD-BM-038-038-A,CFD-WF-001-016-A,CFD-WM-038-011-A,CFD-WF-001-016-A,random,train
33,2,11,80900,1415,CFD-WM-038-005-HO,CFD-BF-002-022-F,CFD-BM-002-016-A,CFD-BF-002-022-F,random,train
17,34,2,80900,1652,CFD-BM-038-038-A,CFD-WM-038-011-A,CFD-BF-002-022-F,CFD-WM-038-011-A,random,test
14,11,35,80900,3062,CFD-BM-009-009-F,CFD-WM-038-018-F,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
0,30,20,80900,7960,CFD-BF-002-004-HO,CFD-WF-001-027-F,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,train
7,8,15,80900,1446,CFD-BF-050-012-A,CFD-BM-038-007-HO,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
15,22,13,80900,1638,CFD-BM-038-007-HO,CFD-WF-020-023-HO,CFD-BM-009-008-A,CFD-WF-020-023-HO,random,train
33,6,29,80900,3777,CFD-WM-038-005-HO,CFD-WM-023-015-F,CFD-BF-050-004-HO,CFD-BF-050-004-HO,random,train
19,21,10,80900,955,CFD-WF-001-016-A,CFD-BM-002-007-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
5,11,33,80900,1763,CFD-BF-005-022-F,CFD-WM-038-005-HO,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
26,3,34,80900,1647,CFD-WF-026-024-F,CFD-BF-005-005-HO,CFD-WM-038-011-A,CFD-BF-005-005-HO,random,train
29,20,28,80900,1598,CFD-WM-023-015-F,CFD-WM-023-012-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
18,0,22,80900,1270,CFD-WF-001-009-HO,CFD-BF-002-004-HO,CFD-WF-020-023-HO,CFD-BF-002-004-HO,random,train
14,34,24,80900,1938,CFD-BM-009-009-F,CFD-WM-038-011-A,CFD-WF-026-008-A,CFD-WM-038-011-A,random,train
30,12,26,80900,1797,CFD-WM-033-007-HO,CFD-WF-026-024-F,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
35,28,11,80900,1680,CFD-WM-038-018-F,CFD-WM-023-012-A,CFD-BM-002-016-A,CFD-WM-023-012-A,random,train
12,0,29,80900,1167,CFD-BM-009-003-HO,CFD-BF-002-004-HO,CFD-WM-023-015-F,CFD-BF-002-004-HO,random,train
10,31,28,80900,1464,CFD-BM-002-007-HO,CFD-WM-033-014-A,CFD-WM-023-012-A,CFD-WM-033-014-A,random,train
0,15,5,80900,1123,CFD-BF-002-004-HO,CFD-BF-005-022-F,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
11,3,15,80900,1214,CFD-BM-002-016-A,CFD-BF-005-005-HO,CFD-BM-038-007-HO,CFD-BF-005-005-HO,random,train
9,29,6,80900,1735,CFD-BM-002-002-F,CFD-BF-050-004-HO,CFD-WM-023-015-F,CFD-WM-023-015-F,random,train
33,20,24,80900,1212,CFD-WM-038-005-HO,CFD-WF-026-008-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
21,5,2,80900,2331,CFD-WF-020-012-A,CFD-BF-002-022-F,CFD-BF-005-022-F,CFD-BF-005-022-F,random,test
16,2,6,80900,2273,CFD-BM-038-017-F,CFD-BF-002-022-F,CFD-BF-050-004-HO,CFD-BF-002-022-F,random,train
1,1,14,80900,968,CFD-BF-002-018-A,CFD-BF-002-018-A,CFD-BM-009-009-F,CFD-BF-002-018-A,check,NA
21,11,8,80900,1270,CFD-WF-020-012-A,CFD-BF-050-036-F,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
25,31,16,80900,1414,CFD-WF-026-017-HO,CFD-WM-033-014-A,CFD-BM-038-017-F,CFD-WM-033-014-A,random,test
9,24,28,80900,1867,CFD-BM-002-002-F,CFD-WF-026-008-A,CFD-WM-023-012-A,CFD-WF-026-008-A,random,train
11,28,29,80900,1165,CFD-BM-002-016-A,CFD-WM-023-012-A,CFD-WM-023-015-F,CFD-WM-023-012-A,random,train
19,1,22,80900,1168,CFD-WF-001-016-A,CFD-WF-020-023-HO,CFD-BF-002-018-A,CFD-BF-002-018-A,random,test
5,34,33,80900,1904,CFD-BF-005-022-F,CFD-WM-038-005-HO,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
24,19,33,80900,989,CFD-WF-026-008-A,CFD-WF-001-016-A,CFD-WM-038-005-HO,CFD-WF-001-016-A,random,train
27,30,22,80900,1017,CFD-WM-023-004-HO,CFD-WM-033-007-HO,CFD-WF-020-023-HO,CFD-WM-033-007-HO,random,train
8,24,28,80900,1326,CFD-BF-050-036-F,CFD-WM-023-012-A,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
23,4,0,80900,1816,CFD-WF-020-027-F,CFD-BF-005-020-A,CFD-BF-002-004-HO,CFD-BF-005-020-A,random,train
8,20,32,80900,1085,CFD-BF-050-036-F,CFD-WM-033-053-F,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
15,17,9,80900,971,CFD-BM-038-007-HO,CFD-BM-002-002-F,CFD-BM-038-038-A,CFD-BM-038-038-A,random,test
7,24,18,80900,2156,CFD-BF-050-012-A,CFD-WF-026-008-A,CFD-WF-001-009-HO,CFD-WF-026-008-A,random,test
13,21,5,80900,1205,CFD-BM-009-008-A,CFD-WF-020-012-A,CFD-BF-005-022-F,CFD-WF-020-012-A,random,train
14,14,33,80900,1068,CFD-BM-009-009-F,CFD-BM-009-009-F,CFD-WM-038-005-HO,CFD-BM-009-009-F,check,NA
18,0,8,80900,1168,CFD-WF-001-009-HO,CFD-BF-002-004-HO,CFD-BF-050-036-F,CFD-BF-002-004-HO,random,train
5,19,13,80900,1880,CFD-BF-005-022-F,CFD-WF-001-016-A,CFD-BM-009-008-A,CFD-WF-001-016-A,random,train
17,24,32,80900,1289,CFD-BM-038-038-A,CFD-WF-026-008-A,CFD-WM-033-053-F,CFD-WF-026-008-A,random,test
5,7,25,80900,2235,CFD-BF-005-022-F,CFD-BF-050-012-A,CFD-WF-026-017-HO,CFD-BF-050-012-A,random,train
29,1,17,80900,1547,CFD-WM-023-015-F,CFD-BF-002-018-A,CFD-BM-038-038-A,CFD-BF-002-018-A,random,train
30,23,28,80900,2532,CFD-WM-033-007-HO,CFD-WM-023-012-A,CFD-WF-020-027-F,CFD-WF-020-027-F,random,train
11,18,25,80900,1525,CFD-BM-002-016-A,CFD-WF-001-009-HO,CFD-WF-026-017-HO,CFD-WF-001-009-HO,random,train
12,27,9,80900,2039,CFD-BM-009-003-HO,CFD-WM-023-004-HO,CFD-BM-002-002-F,CFD-WM-023-004-HO,random,train
8,19,18,80900,1287,CFD-BF-050-036-F,CFD-WF-001-009-HO,CFD-WF-001-016-A,CFD-WF-001-016-A,random,test
0,27,29,80900,604,CFD-BF-002-004-HO,CFD-WM-023-004-HO,CFD-WM-023-015-F,CFD-WM-023-004-HO,random,test
18,8,7,80900,869,CFD-WF-001-009-HO,CFD-BF-050-012-A,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
0,19,33,80900,339,CFD-BF-002-004-HO,CFD-WF-001-016-A,CFD-WM-038-005-HO,CFD-WF-001-016-A,random,train
8,8,25,80900,134,CFD-BF-050-036-F,CFD-WF-026-017-HO,CFD-BF-050-036-F,CFD-BF-050-036-F,check,NA
22,12,25,80900,672,CFD-WF-020-023-HO,CFD-BM-009-003-HO,CFD-WF-026-017-HO,CFD-BM-009-003-HO,random,train
18,3,4,80900,250,CFD-WF-001-009-HO,CFD-BF-005-005-HO,CFD-BF-005-020-A,CFD-BF-005-005-HO,random,test
25,32,25,80900,259,CFD-WF-026-017-HO,CFD-WM-033-053-F,CFD-WF-026-017-HO,CFD-WM-033-053-F,check,NA
12,2,6,80900,274,CFD-BM-009-003-HO,CFD-BF-050-004-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
8,0,25,80900,471,CFD-BF-050-036-F,CFD-WF-026-017-HO,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
14,23,30,80900,137,CFD-BM-009-009-F,CFD-WF-020-027-F,CFD-WM-033-007-HO,CFD-WF-020-027-F,random,train
26,32,17,80900,177,CFD-WF-026-024-F,CFD-BM-038-038-A,CFD-WM-033-053-F,CFD-WM-033-053-F,random,train
16,3,25,80900,463,CFD-BM-038-017-F,CFD-BF-005-005-HO,CFD-WF-026-017-HO,CFD-BF-005-005-HO,random,train
25,0,21,80900,334,CFD-WF-026-017-HO,CFD-BF-002-004-HO,CFD-WF-020-012-A,CFD-BF-002-004-HO,random,train
25,13,22,80900,828,CFD-WF-026-017-HO,CFD-WF-020-023-HO,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
29,27,16,80900,865,CFD-WM-023-015-F,CFD-WM-023-004-HO,CFD-BM-038-017-F,CFD-WM-023-004-HO,random,train
0,14,20,80900,1077,CFD-BF-002-004-HO,CFD-WF-001-027-F,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
1,14,3,80900,1022,CFD-BF-002-018-A,CFD-BF-005-005-HO,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
23,15,1,80900,1655,CFD-WF-020-027-F,CFD-BM-038-007-HO,CFD-BF-002-018-A,CFD-BM-038-007-HO,random,train
12,22,8,80900,1569,CFD-BM-009-003-HO,CFD-WF-020-023-HO,CFD-BF-050-036-F,CFD-WF-020-023-HO,random,test
25,26,3,80900,903,CFD-WF-026-017-HO,CFD-WF-026-024-F,CFD-BF-005-005-HO,CFD-WF-026-024-F,random,test
4,15,16,80900,2057,CFD-BF-005-020-A,CFD-BM-038-007-HO,CFD-BM-038-017-F,CFD-BM-038-007-HO,random,train
35,16,4,80900,2059,CFD-WM-038-018-F,CFD-BF-005-020-A,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
10,9,26,80900,1988,CFD-BM-002-007-HO,CFD-WF-026-024-F,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
20,9,1,80900,1364,CFD-WF-001-027-F,CFD-BF-002-018-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
28,34,25,80900,872,CFD-WM-023-012-A,CFD-WM-038-011-A,CFD-WF-026-017-HO,CFD-WM-038-011-A,random,train
13,6,8,80900,1044,CFD-BM-009-008-A,CFD-BF-050-036-F,CFD-BF-050-004-HO,CFD-BF-050-004-HO,random,train
28,3,14,80900,1336,CFD-WM-023-012-A,CFD-BM-009-009-F,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
16,35,20,80900,1130,CFD-BM-038-017-F,CFD-WM-038-018-F,CFD-WF-001-027-F,CFD-WM-038-018-F,random,train
16,33,25,80900,2160,CFD-BM-038-017-F,CFD-WM-038-005-HO,CFD-WF-026-017-HO,CFD-WM-038-005-HO,random,test
22,29,3,80900,1411,CFD-WF-020-023-HO,CFD-BF-005-005-HO,CFD-WM-023-015-F,CFD-WM-023-015-F,random,train
31,4,9,80900,1350,CFD-WM-033-014-A,CFD-BM-002-002-F,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
11,28,35,80900,1170,CFD-BM-002-016-A,CFD-WM-038-018-F,CFD-WM-023-012-A,CFD-WM-023-012-A,random,train
19,4,10,80900,1140,CFD-WF-001-016-A,CFD-BM-002-007-HO,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
3,18,20,80900,1803,CFD-BF-005-005-HO,CFD-WF-001-027-F,CFD-WF-001-009-HO,CFD-WF-001-009-HO,random,train
25,25,34,80900,971,CFD-WF-026-017-HO,CFD-WF-026-017-HO,CFD-WM-038-011-A,CFD-WF-026-017-HO,check,NA
16,20,21,80900,2216,CFD-BM-038-017-F,CFD-WF-020-012-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,test
9,12,34,80900,2023,CFD-BM-002-002-F,CFD-WM-038-011-A,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
26,19,28,80900,1558,CFD-WF-026-024-F,CFD-WM-023-012-A,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
2,5,4,80900,1491,CFD-BF-002-022-F,CFD-BF-005-022-F,CFD-BF-005-020-A,CFD-BF-005-022-F,random,train
18,2,26,80900,1550,CFD-WF-001-009-HO,CFD-WF-026-024-F,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
6,5,31,80900,2389,CFD-BF-050-004-HO,CFD-WM-033-014-A,CFD-BF-005-022-F,CFD-BF-005-022-F,random,train
30,8,29,80900,1401,CFD-WM-033-007-HO,CFD-WM-023-015-F,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
11,31,35,80900,1275,CFD-BM-002-016-A,CFD-WM-033-014-A,CFD-WM-038-018-F,CFD-WM-033-014-A,random,train
0,6,31,80900,1525,CFD-BF-002-004-HO,CFD-BF-050-004-HO,CFD-WM-033-014-A,CFD-BF-050-004-HO,random,train
33,27,32,80900,1369,CFD-WM-038-005-HO,CFD-WM-033-053-F,CFD-WM-023-004-HO,CFD-WM-023-004-HO,random,test
5,4,17,80900,2065,CFD-BF-005-022-F,CFD-BF-005-020-A,CFD-BM-038-038-A,CFD-BF-005-020-A,random,train
30,30,28,80900,1157,CFD-WM-033-007-HO,CFD-WM-023-012-A,CFD-WM-033-007-HO,CFD-WM-033-007-HO,check,NA
12,2,22,80900,1316,CFD-BM-009-003-HO,CFD-WF-020-023-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
11,5,12,80900,1838,CFD-BM-002-016-A,CFD-BM-009-003-HO,CFD-BF-005-022-F,CFD-BF-005-022-F,random,test
19,21,0,80900,1623,CFD-WF-001-016-A,CFD-WF-020-012-A,CFD-BF-002-004-HO,CFD-WF-020-012-A,random,train
11,6,34,80900,1092,CFD-BM-002-016-A,CFD-BF-050-004-HO,CFD-WM-038-011-A,CFD-BF-050-004-HO,random,train
33,11,17,80900,2145,CFD-WM-038-005-HO,CFD-BM-038-038-A,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
9,27,3,80900,1421,CFD-BM-002-002-F,CFD-BF-005-005-HO,CFD-WM-023-004-HO,CFD-WM-023-004-HO,random,train
17,14,15,80900,1693,CFD-BM-038-038-A,CFD-BM-038-007-HO,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
7,6,3,80900,1590,CFD-BF-050-012-A,CFD-BF-050-004-HO,CFD-BF-005-005-HO,CFD-BF-050-004-HO,random,train
19,35,33,80900,1480,CFD-WF-001-016-A,CFD-WM-038-005-HO,CFD-WM-038-018-F,CFD-WM-038-018-F,random,test
18,31,5,80900,4090,CFD-WF-001-009-HO,CFD-WM-033-014-A,CFD-BF-005-022-F,CFD-WM-033-014-A,random,train
13,1,15,80900,1059,CFD-BM-009-008-A,CFD-BM-038-007-HO,CFD-BF-002-018-A,CFD-BF-002-018-A,random,train
